1,0.11682045672276233,0.11799999999999999
2,0.94137340776153267E-1,0.90749999999999997E-1
3,0.10247833702601791,0.83000000000000004E-1
4,0.11064962766507826,0.15100000000000000
5,0.14646203343183137,0.14974999999999999
6,0.16837453698375299,0.15675000000000000
7,0.16720215453442999,0.15775000000000000
8,0.19616034813494940,0.21700000000000000
9,0.25174668399292377,0.22450000000000001
10,0.23931641559719141,0.21950000000000000
11,0.21285055143702145,0.22450000000000001
12,0.17010590634929798,0.16150000000000000
