1,0.12244842111320199,0.13800000000000001
2,0.99429135328694448E-1,0.10675000000000000
3,0.10154217238612544,0.96500000000000002E-1
4,0.11930606404842510,0.10360000000000000
5,0.99346488837853533E-1,0.96400000000000000E-1
6,0.10821764544049797,0.11340000000000000
7,0.12936959410387927,0.13800000000000001
8,0.18378987816830669,0.19339999999999999
9,0.21429326213185371,0.19800000000000001
10,0.22745689316194517,0.20340000000000000
11,0.19909427831719970,0.19320000000000001
12,0.16670855114277780,0.20280000000000001
