1,0.12571234483408736,0.12239999999999999
2,0.10283087716021011,0.11760000000000000
3,0.11295277703617625,0.96000000000000002E-1
4,0.99163974595889520E-1,0.97670000000000007E-1
5,0.10322490116713195,0.91999999999999998E-1
6,0.14502309488508960,0.10800000000000000
7,0.15830212694780793,0.12725000000000000
8,0.19197126193753880,0.14099999999999999
9,0.24815780257991082,0.18850000000000000
10,0.24876575016981622,0.22650000000000001
11,0.22456312816618126,0.24525000000000000
12,0.17366622052796046,0.18825000000000000
