1,0.12037985031156380,0.13960000000000000
2,0.96730496520652826E-1,0.10080000000000000
3,0.84775908080505294E-1,0.71599999999999997E-1
4,0.78886894466628957E-1,0.62000000000000000E-1
5,0.79587172681826676E-1,0.62000000000000000E-1
6,0.11567835792635810,0.92299999999999993E-1
7,0.12918726623658144,0.10299999999999999
8,0.15915131246704509,0.13700000000000001
9,0.22166427140548162,0.14674999999999999
10,0.24612088759737943,0.21675000000000000
11,0.21998190968331374,0.22975000000000001
12,0.17134599473618781,0.20474999999999999
