1,0.10754684893767090,0.83500000000000005E-1
2,0.83443600441625715E-1,0.54750000000000000E-1
3,0.88098789999880425E-1,0.66500000000000004E-1
4,0.90768322247289090E-1,0.63500000000000001E-1
5,0.10699523153482295,0.87249999999999994E-1
6,0.12779295382841155,0.11100000000000000
7,0.15155663291258914,0.14324999999999999
8,0.18568185673430815,0.19725000000000001
9,0.23197284763082116,0.24800000000000000
10,0.22255730443217442,0.24600000000000000
11,0.20910478385333053,0.23949999999999999
12,0.16547025437611221,0.18675000000000000
